Gene yMis3 yLoF t.case t.control bfAll BF qvalue
HABP2 0 0 0 0 0.731829522877239 0.736780490142394 0.940499582742515
C4BPA 0 0 0 0 0.731816100144445 0.736766976602236 0.94050147547401
PEX3 0 0 0 0 0.731777702882752 0.736728319575693 0.940503368051347
PM20D1 0 0 0 2 0.450250198923434 0.736705182494598 0.9405052604216
PRSS56 0 0 0 0 0.731714632049809 0.736664822056454 0.940507152643586
GNAT1 0 0 0 0 0.731712971988607 0.736663150764618 0.940509044585333
ZBTB24 0 0 1 1 1.70589179557102 0.736589175870636 0.940510936493585
RASSF8 0 0 0 0 0.731639285907908 0.736588966183432 0.9405128281167
PSMC3 0 0 0 0 0.731614768155069 0.736564282563287 0.940514719538231
ATP6V1C2 0 0 0 1 0.569295972230634 0.736556039073433 0.940516610702145
TEKT4 0 0 0 0 0.731540683558252 0.736489696769945 0.940518501806662
NR1H2 0 0 0 0 0.731523997014755 0.736472897338776 0.940520392682829
F7 0 0 0 0 0.731407740638584 0.736355854465894 0.940522283672556
GLRB 0 0 0 1 0.569127735974411 0.736338374736152 0.940524174436305
LRRC8A 0 0 0 0 0.731382765306324 0.736330710170716 0.940526064940662
WASF1 0 0 0 0 0.73123840436935 0.736185372604279 0.940527955655086
IPCEF1 0 0 0 1 0.568997527302643 0.736169910548439 0.940529846136748
PRAMEF18 0 0 0 0 0.731220624380712 0.736167472330604 0.940531736341302
PRAMEF19 0 0 0 0 0.731220624380712 0.736167472330604 0.940533626260499
UFSP2 0 0 0 0 0.731206261540473 0.736153012322993 0.940535515943691
PCDHGA10 0 0 0 1 0.568975806233545 0.736141807794512 0.940537405379836
DLST 0 0 0 0 0.731191458590641 0.736138109228362 0.94053929454341
HNRNPL 0 0 0 0 0.731143560926927 0.736089887527755 0.940541183586199
PGLYRP2 0 0 0 0 0.731124954625572 0.736071155351198 0.940543072407745
ZKSCAN7 0 0 0 2 0.449833918876593 0.736024059713064 0.94054496110474
BTN2A2 0 0 0 0 0.731067307812208 0.73601311854607 0.940546849554034
GPC6 0 0 0 1 0.568874699119683 0.736010995248945 0.940548737725641
LY9 0 0 0 0 0.731063799967213 0.736009586969831 0.940550625617189
ZXDC 0 0 0 0 0.731059842679797 0.736005602910605 0.940552513237515
SAMD8 0 0 0 0 0.731018557631195 0.735964038560721 0.94055440071468
GPBP1 0 0 0 0 0.731013584805364 0.735959032092768 0.940556287924209
C17orf104 0 0 0 0 0.730984029847787 0.735929277190227 0.940558174950443
LGMN 0 0 0 1 0.568785106979282 0.735895080794453 0.940560061808549
ZCCHC14 0 0 0 0 0.730949656715155 0.735894671516752 0.940561948383519
MAPK10 0 0 0 0 0.730924721868796 0.735869567981369 0.940563834759496
LRRC48 0 0 0 0 0.730863658242744 0.73580809124816 0.940565721060358
MIPOL1 0 0 0 0 0.730774653396239 0.735718484266776 0.940567607381888
IFFO1 0 0 0 1 0.568640614167606 0.735708135763688 0.940569493454283
CHIT1 0 0 0 2 0.449624570274827 0.735681520830821 0.940571379332965
WIPI1 0 0 0 0 0.730713042126421 0.735656456184885 0.940573265012703
ZMYND10 0 0 0 0 0.730706972933572 0.735650345932781 0.940575150429035
GPR89A 0 0 0 0 0.730638891979305 0.735581804397784 0.940577035794477
UAP1L1 0 0 0 0 0.730634196795407 0.735577077450064 0.940578920891892
PLEKHA1 0 0 1 0 2.27679956055415 0.735526812648428 0.940580805876287
RNF103 0 0 0 0 0.730577242934452 0.735519738285303 0.94058269060074
FBXO33 0 0 0 0 0.730567283644295 0.735509711618635 0.940584575075353
MLST8 0 0 0 0 0.730565817798408 0.735508235856019 0.940586459271095
CCDC148 0 0 0 0 0.730551721713495 0.735494044408385 0.940588343231281
WNT5B 0 0 0 0 0.730538838540649 0.735481074078401 0.940590226951811
CCDC60 0 0 0 2 0.449477936296847 0.735441596424866 0.940592110522894
HSF2 0 0 0 0 0.730493083984653 0.735435009984047 0.940593993832705
UROD 0 0 1 0 2.27650872142093 0.735432856208713 0.940595876866231
ESCO2 0 0 0 0 0.730475885005808 0.735417694650806 0.940597759667764
TCP1 0 0 0 0 0.730440304272312 0.735381873206815 0.940599642307602
MFSD6 0 0 0 2 0.449406232713088 0.735324274096336 0.940601524859822
POLG2 0 0 2 0 7.74418681012106 0.735306756306033 0.940603407188184
MLF1 0 0 0 0 0.730357742000556 0.735298752385435 0.940605289260399
MAPKAPK5 0 0 0 0 0.73034097786316 0.73528187483543 0.940607171106687
KLHDC7A 0 0 0 0 0.73030834747748 0.735249023698925 0.940609052781391
CBLC 0 0 0 0 0.730268152599966 0.735208556895345 0.940610934310431
ZSCAN9 0 0 1 1 1.70265214697395 0.735190323905686 0.940612815618283
FRS3 0 0 0 0 0.730235396215171 0.735175578907316 0.940614696693145
LILRB2 0 0 0 1 0.568179778642916 0.735111906025051 0.940616577701318
RNPC3 0 0 0 0 0.730172103185566 0.735111857688211 0.940618458426649
YAP1 0 0 0 0 0.730161186327725 0.735100866975731 0.940620338906375
APBB3 0 0 0 0 0.730099832995112 0.73503909857604 0.940622219313049
STK3 0 0 0 0 0.730088141521691 0.735027328007556 0.940624099476853
ZNF729 0 0 0 5 0.242177845945507 0.735017449614603 0.940625979391415
NRIP1 0 0 0 0 0.730065392326014 0.735004424909201 0.940627859067477
KCNG1 0 0 0 0 0.730027734219208 0.734966512038071 0.940629738589616
GLRA1 0 0 1 0 2.27503739398024 0.734957539539843 0.940631617859588
UCP2 0 0 0 0 0.729985363722034 0.734923854896346 0.940633496961365
TIPARP 0 0 0 0 0.729908860413224 0.734846834027961 0.940635376042127
ENG 0 0 0 0 0.729846359836346 0.734783910622677 0.940637255054018
ALAD 0 0 1 1 1.70168769975454 0.734773884021068 0.940639133817474
CENPN 0 0 0 1 0.567910557580693 0.734763587384312 0.940641012333469
CR1L 0 0 0 0 0.729818430613914 0.734755792453692 0.940642890593567
C1orf106 0 0 0 0 0.729750319322229 0.734687220376038 0.940644768804112
GSTT2 0 0 0 0 0.729740605955162 0.734677441296178 0.940646646765578
NEK6 0 0 0 2 0.449003823244389 0.734665846533651 0.940648524484183
SVOP 0 0 0 0 0.729718643770611 0.73465533053323 0.940650401956322
TRIM55 0 0 0 0 0.729691237491342 0.734627738845219 0.940652279239991
SERGEF 0 0 0 0 0.729671747979832 0.734608117483421 0.940654156308188
FSCN3 0 0 0 2 0.448965652080458 0.734603390382923 0.940656033110433
HPN 0 0 0 0 0.729666321205876 0.734602653996297 0.940657909633247
RSRC1 0 0 0 1 0.567778640683272 0.734592913091517 0.940659785907238
COPS4 0 0 0 0 0.729619413787083 0.734555429239807 0.940661662026562
MSLN 0 0 0 1 0.567727851236688 0.734527201624323 0.940663537959862
FZD7 0 0 0 0 0.729535425903198 0.734470873161758 0.94066541380248
ATG14 0 0 0 0 0.72951783796369 0.734453166236462 0.940667289423467
SPOCK3 0 0 0 1 0.56763371681048 0.734405410353191 0.940669164924765
EEFSEC 0 0 0 0 0.729448496042998 0.73438335520436 0.94067104021926
LEMD2 0 0 0 0 0.729392096810439 0.734326574420162 0.940672915424733
SPPL2A 0 0 0 0 0.729387823799928 0.734322272501914 0.940674790363291
HNRNPH1 0 0 0 0 0.729352610532731 0.734286821010202 0.94067666514059
PCGF5 0 0 0 0 0.729346126477636 0.734280293089229 0.940678539658624
SAG 0 0 0 1 0.567529664074187 0.734270786756614 0.940680413927547
MMAA 0 0 0 3 0.360196246646599 0.734201308686161 0.940682288150671
FSD1L 0 0 0 0 0.729238947534537 0.734172389059997 0.940684162190558
TMPO 0 0 1 1 1.70025901970629 0.734156992456167 0.940686036001421
NAP1L4 0 0 0 0 0.729197152663236 0.734130311438365 0.94068790962155
ZNF143 0 0 0 0 0.729189417077843 0.734122523520252 0.940689782986975
CDT1 0 0 1 0 2.27243739287089 0.734117601513686 0.940691656088042
MIER2 0 0 0 0 0.729179974305353 0.734113016865592 0.940693528923668
WASL 0 0 0 0 0.72917156153069 0.734104547176893 0.940695401507074
ZNF667 0 0 0 0 0.729129307652483 0.734062007443085 0.940697273953719
GCNT2 0 0 0 1 0.567356307244111 0.734046497412695 0.940699146172085
FOXO3 0 0 0 0 0.729109192286605 0.734041755992894 0.940701018125753
PACSIN1 0 0 0 0 0.729104187608202 0.73403671745688 0.94070288981579
CARNS1 0 0 0 0 0.729047398111423 0.73397954376825 0.940704761418795
POLR3D 0 0 0 0 0.729019747642032 0.733951706238123 0.940706632835458
ZNF136 0 0 0 3 0.360061806853559 0.733927275092227 0.940708504054287
SLC22A4 0 0 0 1 0.56722704267256 0.733879254703352 0.940710375155188
FAM189A2 0 0 1 0 2.27169793954166 0.733878718934925 0.940712245977441
ZNF516 0 0 0 0 0.728947164813588 0.733878632372906 0.940714116519589
HIATL1 0 0 0 0 0.728943178516291 0.733874619107542 0.940715986794984
CEP57L1 0 0 0 2 0.448486137313497 0.73381880213677 0.940717856979017
LHX6 0 0 0 0 0.72887307536077 0.733804041690711 0.940719726932763
CDC6 0 0 0 1 0.567165899484621 0.73380014754904 0.940721596619501
TMEM180 0 0 0 0 0.728836352357975 0.73376707024975 0.940723466138042
RMND5B 0 0 1 1 1.69928176709055 0.733735023313276 0.940725335484936
AGPAT3 0 0 0 0 0.728744011629052 0.733674104818062 0.940727204757903
GXYLT1 0 0 0 0 0.728718670916008 0.733648592670228 0.940729073837181
PLEKHA2 0 0 0 0 0.72870571051046 0.733635544585048 0.940730942680648
CHN1 0 0 0 0 0.728697333878826 0.733627111283891 0.940732811272748
KIAA0141 0 0 0 1 0.567012962534412 0.73360227747834 0.94073467966901
CHEK1 0 0 0 2 0.448337507566226 0.733575612227362 0.940736547875671
LFNG 0 0 0 0 0.728634193116522 0.733563543362205 0.940738415843412
RANGAP1 0 0 0 0 0.728625502925705 0.733554794380578 0.94074028356106
FAM83D 0 0 0 1 0.566966808635953 0.733542563490722 0.940742151040446
CDCA7 0 0 0 0 0.728578714516964 0.733507689439266 0.94074401835818
ELF3 0 0 0 0 0.728525029602816 0.733453641336364 0.940745885579123
MCOLN2 0 0 0 0 0.728519049922333 0.733447621202195 0.940747752540935
B4GALNT2 0 0 0 0 0.728514158363401 0.733442696550927 0.940749619239971
GAN 0 0 0 0 0.728480668978853 0.733408980604261 0.940751485773608
CYP4A11 0 0 0 2 0.448234384308708 0.733406880623399 0.940753352035026
LMAN2L 0 0 0 2 0.448212385023683 0.733370885109509 0.940755218138838
ZSCAN2 0 0 0 0 0.728437199441965 0.733365216987608 0.940757083982594
CLP1 0 0 0 0 0.728432704003923 0.733360691137065 0.940758949562493
UCHL5 0 0 0 0 0.728411627313368 0.73333947185865 0.940760814934998
RUNX3 0 0 0 0 0.728403848095436 0.733331640012815 0.940762680054925
PCDHGA9 0 0 0 2 0.448178888816618 0.733316078183499 0.940764544948445
SULT1A3 0 0 0 0 0.728373050802606 0.733300634370385 0.940766409615211
SULT1A4 0 0 0 0 0.728373050802606 0.733300634370385 0.940768274003106
WNT5A 0 0 0 0 0.728366484751757 0.733294023898941 0.940770138134521
CORO1A 0 0 0 0 0.728345965754806 0.733273366087035 0.940772002056956
VIM 0 0 0 0 0.728311092165331 0.73323825657103 0.940773865819263
SLC1A7 0 0 0 0 0.728306136675068 0.733233267555924 0.940775729319765
GPR161 0 0 0 3 0.359702870633074 0.733195642141389 0.940777592668721
NAGPA 0 0 0 0 0.728247898708411 0.733174635598238 0.940779455810055
VANGL1 0 0 0 0 0.728244583526248 0.733171297988231 0.94078131868416
FUT10 0 0 0 1 0.566653786419023 0.733137574845992 0.940783181393675
YTHDF2 0 0 0 0 0.728208787659407 0.733135259955476 0.940785043832613
SHPK 0 0 0 1 0.566627731936232 0.733103865514501 0.940786906099191
SLC22A17 0 0 0 1 0.566610596469812 0.733081695620651 0.940788768162312
TCAIM 0 0 0 0 0.728155579674946 0.733081692008782 0.940790629947214
D2HGDH 0 0 0 0 0.728142974726955 0.733069001785897 0.940792491496772
PTH1R 0 0 0 0 0.728140346026083 0.73306635530136 0.940794352777147
MOCS1 0 0 0 1 0.566574133053681 0.733034519194562 0.94079621388689
SH2D3A 0 0 0 2 0.447976945124293 0.732985655309586 0.940798074883488
PUS3 0 0 1 0 2.26879450134666 0.732940754663369 0.940799935753598
ZNF555 0 0 0 1 0.566498748422752 0.732936986438539 0.940801796358491
ALDH1A1 0 0 0 0 0.727994271255163 0.732919292306561 0.940803656745201
MDM2 0 0 0 0 0.727981603586102 0.732906538938286 0.940805516897113
SLC5A3 0 0 0 0 0.727979764416346 0.732904687326194 0.94080737677751
EDNRB 0 0 0 0 0.72797373681721 0.732898618949192 0.940809236400675
C6orf222 0 0 0 2 0.447921009154807 0.732894132154889 0.940811095761331
SNTB1 0 0 1 0 2.26861899296653 0.73288405616357 0.940812954878385
CHKA 0 0 0 0 0.727956432080567 0.732881197142683 0.940814813727556
DACT2 0 0 0 0 0.727877213522355 0.732801442655711 0.940816672568153
ARPC1A 0 0 0 0 0.727809803300672 0.732733576390932 0.940818531360103
NELFA 0 0 0 0 0.727775499186965 0.732699040203308 0.940820389991061
DYNC1LI2 0 0 0 0 0.727761780123761 0.732685228328007 0.94082224839121
TAF6L 0 0 0 0 0.727737832245522 0.732661118437773 0.940824106595309
BOP1 0 0 0 0 0.727700280057416 0.732623312201902 0.940825964649564
METTL2B 0 0 0 0 0.727693834084583 0.732616822620826 0.94082782244847
TOE1 0 0 0 1 0.566222471589746 0.73257953903028 0.940829680095853
SS18L1 0 0 0 0 0.727543628204819 0.732465600569439 0.940831537850038
STEAP4 0 0 0 2 0.447658522348882 0.732464647857661 0.940833395330321
CDH13 0 0 0 1 0.566125330689523 0.732453857978261 0.940835252569907
GUCY1A2 0 0 0 0 0.727531778060047 0.732453670256162 0.940837109533131
PLK3 0 0 1 0 2.26716686307933 0.732414941320969 0.940838966349885
FBL 0 0 0 0 0.727492657945045 0.732414285486069 0.940840822891958
PTGIS 0 0 0 0 0.727475021650313 0.732396529878417 0.940842679217006
FGFRL1 0 0 0 0 0.727456346304444 0.732377728190246 0.9408445353286
MAEA 0 0 0 0 0.727447839608557 0.732369163944927 0.940846391192313
FAM171B 0 0 0 0 0.727427579796295 0.732348767071144 0.940848246848044
ACADL 0 0 0 1 0.566021138333487 0.732319053741436 0.940850102327209
PRRT3 0 0 0 1 0.56600585090242 0.73229927483868 0.940851957596401
OSCP1 0 0 0 0 0.727271564423211 0.7321916962241 0.940853812951253
KRT75 0 0 0 3 0.359186024657631 0.732142135906686 0.940855668196437
ELTD1 0 0 0 2 0.447436344532352 0.732101117648759 0.940857523303225
FUCA1 0 0 0 1 0.565836040858917 0.732079574332899 0.940859378206098
RNF169 0 0 0 1 0.565824329175535 0.732064421738216 0.940861232883592
NKPD1 0 0 0 0 0.727117682362956 0.732036773122156 0.940863087377812
HAPLN2 0 0 0 0 0.727112641192389 0.732031697847101 0.940864941612836
GATA2 0 0 0 0 0.7270733027412 0.731992093263736 0.940866795704911
SEPT2 0 0 0 0 0.727044298438661 0.73196289274152 0.940868649619062
PAICS 0 0 0 0 0.727030277708656 0.731948777158584 0.940870503304578
ACSBG2 0 0 0 0 0.726995915419124 0.731914182401564 0.940872356830405
ZNF473 0 0 1 0 2.26549286973535 0.731874152834347 0.940874210214862
SLC17A5 0 0 0 1 0.565669785608006 0.731864473023459 0.940876063355892
C9orf96 0 0 0 1 0.565629014381236 0.731811723145078 0.940877916398416
CRBN 0 0 0 0 0.726852772473751 0.731770071066676 0.940879769305131
CNBD2 0 0 0 0 0.726850326914688 0.731767608962937 0.940881621944272
L2HGDH 0 0 1 0 2.26507908978293 0.731740480000419 0.940883474398849
TLR4 0 0 0 0 0.726776070541436 0.731692850231059 0.940885326737836
ACSM4 0 0 0 0 0.726775795511936 0.731692573340932 0.940887178802046
CCBL1 0 0 0 0 0.726733786179456 0.73165027980725 0.940889030732802
KLHL36 0 0 0 0 0.726728792265173 0.731645252108177 0.940890882404855
BCL11B 0 0 0 0 0.726710098929942 0.731626432308943 0.940892733864624
HAS2 0 0 0 0 0.726655023550694 0.731570984334178 0.940894585235276
PSPC1 0 0 0 0 0.726628253161668 0.731544032838329 0.940896436421052
P2RX4 0 0 0 0 0.726604686531687 0.731520306775571 0.940898287411155
CCDC177 0 0 0 0 0.726421517085209 0.731335898152611 0.940900138745616
CCDC173 0 0 0 1 0.565256777374534 0.731330122310668 0.940901989824093
SUV39H2 0 0 0 0 0.726411680580253 0.73132599510181 0.940903840641102
SNX2 0 0 0 0 0.726384963364045 0.731299097138503 0.94090569127321
JPH2 0 0 0 1 0.565186516551947 0.73123921874607 0.94090754183126
SMAD9 0 0 0 0 0.726315630713237 0.731229295438997 0.940909392147449
SLC6A6 0 0 0 0 0.726307897798465 0.731221510209572 0.940911242214651
RNF44 0 0 0 0 0.726276846767028 0.731190249111944 0.940913092111773
PRKAA1 0 0 0 1 0.56513679097872 0.731174883719927 0.940914941785466
WNT10B 0 0 0 1 0.565097087938946 0.73112351586359 0.940916791356691
MARCH10 0 0 0 0 0.72616238456272 0.731075012548842 0.940918640815852
GABRA5 0 0 0 0 0.726149334157752 0.731061873855379 0.940920490044223
CELF5 0 0 0 0 0.726131388311836 0.731043806602369 0.940922339058402
ADCK2 0 0 0 0 0.726130362016916 0.731042773364367 0.940924187801247
LCORL 0 0 0 0 0.726115884370423 0.731028197773814 0.940926036318283
TEKT2 0 0 1 0 2.2628546319433 0.731021862335081 0.940927884581898
DTX1 0 0 0 0 0.726104702398988 0.731016940154195 0.940929732587405
SARS2 0 0 0 1 0.565003282775338 0.731002150592935 0.940931580367981
ZNF311 0 0 0 1 0.564943965750781 0.730925406131727 0.940933428131612
IKZF3 0 0 0 0 0.725960765049411 0.730872029040806 0.940935275799882
FAM49B 0 0 0 0 0.725960120612286 0.730871380243941 0.940937123195869
TMEM8B 0 0 0 1 0.564890106094717 0.730855722422599 0.940938970369997
XKR4 0 0 0 0 0.725930485089514 0.730841544231166 0.94094081731735
MFF 0 0 0 0 0.725885679651522 0.730796435675781 0.940942664141752
ZNF483 0 0 0 1 0.564835096475636 0.730784550889482 0.940944510731771
CHRM3 0 0 0 0 0.725845286870159 0.730755769629495 0.94094635714414
LILRB1 0 0 0 2 0.44661364998981 0.730755014227706 0.940948203284892
DYRK4 0 0 0 0 0.725826661136517 0.730737017889187 0.940950049211913
IRF5 0 0 0 0 0.725811812708698 0.730722069008903 0.940951894915031
GALNT8 0 0 0 2 0.446592688671916 0.730720717049023 0.940953740348697
PADI6 0 0 0 2 0.446565258741769 0.730675835843544 0.94095558565894
ELF1 0 0 0 0 0.725687956119643 0.730597374506237 0.940957430958387
LIPG 0 0 0 1 0.564673236330047 0.730575135974334 0.940959276058531
QTRTD1 0 0 0 1 0.564669817672152 0.730570712909283 0.94096112089969
CHN2 0 0 0 0 0.725619779152276 0.730528736308593 0.940962965607815
KIAA0226L 0 0 0 0 0.725616800227712 0.730525737231032 0.940964810052277
STUB1 0 0 0 0 0.725587016527755 0.730495752038626 0.94096665432359
SUCLA2 0 0 0 0 0.72558569234235 0.730494418894852 0.940968498325761
SP4 0 0 0 0 0.725560666149617 0.730469223395119 0.940970342138822
METTL22 0 0 0 1 0.564581502023119 0.730456449981363 0.940972185721188
SLC38A9 0 0 1 0 2.26110347273222 0.730456145187517 0.940974029031127
RIC8B 0 0 0 0 0.725454522461063 0.730362361624127 0.940975872381919
LDB3 0 0 0 1 0.564505798023555 0.730358504025691 0.940977715472264
METTL17 0 0 0 0 0.725422321909044 0.73032994322919 0.94097955838498
CTDSPL2 0 0 0 0 0.725270893797131 0.73017749067702 0.940981401535145
SLC39A10 0 0 0 0 0.725246926254633 0.730153360989493 0.940983244492856
CERS6 0 0 0 0 0.725236368380695 0.730142731689511 0.940985087212938
SEC14L2 0 0 0 1 0.564324060601549 0.730123371858534 0.940986929724684
SLC2A7 0 0 0 1 0.564316601390268 0.730113721119052 0.940988771995623
KRT15 0 0 0 0 0.725206021921755 0.730112179930949 0.940990613998654
FRS2 0 0 0 0 0.725205089900173 0.730111241604061 0.940992455731815
AGPAT4 0 0 0 0 0.725169050824516 0.730074958717136 0.940994297313513
PPP1R16B 0 0 0 0 0.725125750496195 0.730031365453779 0.940996138768256
FIGNL1 0 0 0 2 0.446166317395992 0.730023082868315 0.940997979977859
CASP2 0 0 0 0 0.725111621916255 0.730017141291282 0.94099982093454
TBC1D3H 0 0 0 0 0.725088074254516 0.729993434325089 0.941001661697822
LPCAT3 0 0 1 1 1.69047538129952 0.72993250285503 0.941003502392343
ECHDC2 0 0 0 2 0.446106124683817 0.72992459477633 0.941005342840655
FUCA2 0 0 0 2 0.446089838272386 0.729897946739895 0.94100718310553
PSMD6 0 0 1 0 2.2593302899159 0.729883313249333 0.941009023146803
ALG6 0 0 0 1 0.564133276539518 0.729876535134048 0.941010862938239
BCAM 0 0 0 0 0.724955082568763 0.729859542925043 0.941012702514068
BBS1 0 0 0 0 0.724951333984877 0.729855768981266 0.941014541830115
PTCHD4 0 0 0 0 0.724929905669069 0.729834195698786 0.941016380945983
ZNF800 0 0 0 0 0.724921479168728 0.729825712191553 0.941018219817929
SLC16A1 0 0 0 0 0.72491369965459 0.729817880047507 0.94102005844383
TPH1 0 0 0 3 0.358036389730122 0.729798792587184 0.941021896861385
SPATA31C1 0 0 0 2 0.446022692217556 0.729788081498978 0.941023735042626
PCDHGB5 0 0 1 2 1.28534533074901 0.729741543869303 0.941025573107416
USP17L22 0 0 0 0 0.72481862329336 0.729722160476435 0.941027410964981
TRIM26 0 0 0 1 0.563979034238832 0.729676976198815 0.941029248701635
STOX2 0 0 0 0 0.724751726036337 0.729654810646621 0.941031086240445
MPPE1 0 0 0 0 0.724742727636721 0.729645751371104 0.941032923537637
KIF18B 0 0 0 1 0.563938990051436 0.72962516696514 0.941034760631792
RIC8A 0 0 0 0 0.72471883886127 0.729621700983499 0.941036597465734
FLYWCH1 0 0 0 0 0.724699712480495 0.729602445209085 0.941038434092297
CYP4A22 0 0 0 1 0.563898710442518 0.729573053142721 0.941040270545407
NRF1 0 0 0 0 0.724601243803317 0.729503310372396 0.941042106959955
USP17L18 0 0 0 0 0.724574867139828 0.729476755265713 0.941043943191626
KCNS1 0 0 0 0 0.7245729223848 0.729474797354043 0.941045779158269
IRS2 0 0 0 0 0.72454866262779 0.729450373475119 0.941047614935007
KCNN2 0 0 0 0 0.724546366077385 0.729448061388108 0.941049450448006
AOAH 0 0 0 0 0.72452119744038 0.729422722480441 0.941051285774253
RUFY4 0 0 0 0 0.724482040489494 0.729383300625262 0.941053120960835
TRAF3IP2 0 0 0 1 0.563741934269778 0.729370215879773 0.941054955919809
NDRG3 0 0 0 0 0.724405448478146 0.729306190454249 0.941056790821373
TRAIP 0 0 0 0 0.72440166450072 0.729302380877489 0.941058625464425
PDK2 0 0 0 0 0.72437176993311 0.729272284067388 0.941060459936814
BMP7 0 0 0 0 0.724361188121508 0.729261630667798 0.941062294173649
SENP5 0 0 0 1 0.563623762532565 0.729217325097233 0.941064128287351
SESN1 0 0 0 0 0.724287055001005 0.729186996022498 0.941065962231282
HSPD1 0 0 0 0 0.724253150340614 0.729152861990568 0.941067796018184
CDH5 0 0 0 0 0.724251635096629 0.729151336495667 0.941069629539229
TSTD2 0 0 0 1 0.563567761548454 0.729144870934453 0.941071462810967
ALS2CR8 0 0 1 2 1.28420122499853 0.729091989639224 0.941073295988388
DSC3 0 0 0 2 0.44559429204359 0.729087127609127 0.941075128911238
KLHL28 0 0 0 0 0.724163446428632 0.729062551214395 0.94107696164537
PRKAG1 0 0 0 1 0.563441422771768 0.728981413623185 0.941078794379586
BACH2 0 0 0 0 0.724062336082653 0.728960756837508 0.94108062691206
CIR1 0 0 0 1 0.563425302693379 0.728960557439992 0.941082459174575
PTPLAD1 0 0 0 0 0.724028373916203 0.728926564910479 0.941084291279943
ZNF235 0 0 0 3 0.357568616016157 0.728845312154893 0.941086123385876
TUBB3 0 0 0 0 0.72392889706638 0.728826415080664 0.94108795528435
ARHGEF37 0 0 0 0 0.723833331214537 0.72873020270748 0.941089787233325
OAS2 0 0 0 1 0.563243424522736 0.728725243172024 0.941091618928405
IRF8 0 0 0 0 0.723804785785298 0.72870146416293 0.941093450432416
TDO2 0 0 0 0 0.723755204191363 0.728651547139991 0.941095281832576
PAAF1 0 0 0 0 0.723710579806935 0.728606620863032 0.941097113112265
ATXN3 0 0 0 0 0.723678851344387 0.728574677751342 0.941098944228214
KLHL32 0 0 0 1 0.563109274426246 0.728551679562703 0.941100775150634
FCRL3 0 0 0 2 0.445267016726158 0.728551635513773 0.941102605803034
ZNF227 0 0 1 1 1.68704910765003 0.728453067822666 0.941104436513949
WIPI2 0 0 0 1 0.562980016335903 0.728384445238757 0.941106267183541
TTC5 0 0 0 0 0.723469232523206 0.72836364081858 0.941108097652414
RBM17 0 0 0 0 0.723448555687411 0.72834282410002 0.941109927920655
ORC4 0 0 0 0 0.723426984089247 0.728321106565852 0.941111757991311
COCH 0 0 0 2 0.445125890202226 0.728320722475164 0.941113587793325
PCYT1A 0 0 0 1 0.562902762750179 0.728284494426033 0.941115417446209
DHDDS 0 0 0 0 0.723301330022178 0.728194602424888 0.941117247128824
TMEM194A 0 0 0 0 0.723299997542758 0.728193260930988 0.941119076546104
ARGLU1 0 0 0 0 0.7232741600169 0.728167248609306 0.941120905780308
NEK3 0 0 0 0 0.723271204344578 0.728164272941293 0.941122734754726
IRAK2 0 0 0 2 0.44500126629393 0.728116811229096 0.941124563617618
CHGB 0 0 0 1 0.56277241296781 0.728115847669198 0.941126392214114
SPRTN 0 0 0 0 0.723171210231306 0.728063602348642 0.941128220715089
RORC 0 0 1 0 2.25343571262196 0.727979052670565 0.941130049228163
ACADS 0 0 0 0 0.723063811046347 0.727955476587571 0.941131877550262
AGAP4 0 0 0 0 0.72306336236053 0.727955024866309 0.94113370560442
SHROOM1 0 0 0 0 0.723012462484307 0.727903780642648 0.941135533559835
TRAF6 0 0 0 0 0.722909751387809 0.727800374685857 0.941137361590215
REN 0 0 0 0 0.722879221050026 0.727769637804476 0.941139189453592
ERG 0 0 0 0 0.722838237514373 0.727728377007334 0.941141017185041
SLAIN2 0 0 0 0 0.72273340163119 0.727622831889267 0.941142844998599
COPS3 0 0 0 0 0.722630194659757 0.727518926702853 0.941144672888793
EEF1G 0 0 0 0 0.72256946638458 0.727457787589232 0.941146500713254
ISM2 0 0 0 0 0.722567270558471 0.727455576907938 0.941148328275861
FBXO7 0 0 1 0 2.25181156195712 0.727454366008434 0.941150155573342
KLHL24 0 0 0 2 0.444563682695478 0.727400831301657 0.941151982779887
LETM2 0 0 1 1 1.68450346507989 0.727353881597803 0.941153809873604
C15orf52 0 0 0 1 0.562159398787217 0.727322728942248 0.941155636801955
HIF3A 0 0 0 0 0.722434400835259 0.727321808295531 0.941157463464386
MXI1 0 0 0 0 0.722400987917109 0.727288169332574 0.94115928996981
OGFOD1 0 0 1 0 2.25128968109376 0.727285770856423 0.941161116214333
CDK19 0 0 0 0 0.722359610433551 0.727246511922393 0.941162942320629
GABRB2 0 0 0 0 0.722347919694518 0.727234742093265 0.941164768197293
WNT10A 0 0 0 1 0.562082407337326 0.727223117281284 0.941166593843892
AJUBA 0 0 0 0 0.722322847683995 0.727209500465776 0.941168419267104
NR1D1 0 0 0 0 0.722310555601954 0.727197125225439 0.941170244462847
CPA3 0 0 0 2 0.444425965300944 0.727175496324537 0.941172069461945
TBX3 0 0 0 0 0.722248211378339 0.727134359231179 0.941173894329306
ZFP91 0 0 0 0 0.722234156404236 0.727120209172476 0.941175718975233
TRMT10A 0 0 0 2 0.444389190261312 0.727115324530392 0.94117754336897
DCAF10 0 0 0 0 0.722225099803435 0.727111091302032 0.941179367508408
RCL1 0 0 0 0 0.72216325805244 0.727048831179716 0.941181191586492
